"201306E078174","382350","390040","-2.266971","53.406868","6","3","2","1","41549","4","0.6875","102","E08000003","3","5103","7","30","6","2","4","5167","0","0","1","1","1","0","2","1","1","E01005269"
"201306E078289","381510","387670","-2.279467","53.385536","6","3","2","1","41548","3","0.6145833333333334","102","E08000003","6","0","6","30","3","4","5","0","0","0","1","1","1","0","2","1","2","E01005074"
"201306E078416","382550","387880","-2.263843","53.387459","6","3","2","1","41546","1","0.7763888888888889","102","E08000003","6","0","6","20","6","4","6","0","0","0","1","1","1","0","0","1","1","E01005087"
"201306E078786","381640","389230","-2.277604","53.399563","6","3","2","3","41551","6","0.3715277777777777","102","E08000003","5","0","6","20","3","4","6","0","0","0","1","1","2","0","0","1","1","E01005112"
"201306E078818","383270","389440","-2.2531","53.401505","6","3","2","1","41563","4","0.638888888888889","102","E08000003","4","5166","6","30","3","4","4","5168","0","0","1","1","2","0","0","1","1","E01005263"
"201306E078879","381700","390480","-2.276775","53.410801","6","2","1","1","41573","7","0.7465277777777778","102","E08000003","4","5166","6","30","6","4","6","0","0","8","4","1","1","0","0","1","1","E01005265"
"201306E078986","382100","390130","-2.270737","53.407669","6","3","2","1","41562","3","0.4375","102","E08000003","4","5166","6","30","0","-1","-1","0","0","0","1","1","2","0","0","1","1","E01005265"
"201306E079322","381450","390640","-2.280545","53.41223","6","3","2","1","41589","2","0.2743055555555555","102","E08000003","4","5166","6","30","3","4","6","0","0","0","4","2","2","0","0","1","1","E01005266"
"201306E079565","381240","390770","-2.283712","53.413391","6","3","2","2","41569","3","0.4972222222222222","102","E08000003","4","5166","6","30","3","4","6","0","0","0","1","2","2","0","0","1","1","E01005266"
"201306E079628","382570","387780","-2.263537","53.386561","6","3","2","1","41590","3","0.5513888888888888","102","E08000003","6","0","6","20","6","4","6","0","0","0","1","1","1","0","0","1","1","E01005091"
"201306E080058","382090","389240","-2.270837","53.399668","6","3","2","1","41592","5","0.7291666666666666","102","E08000003","3","560","6","30","0","-1","-1","0","0","7","4","1","2","4","0","1","1","E01005112"
"201306EJ74217","383950","387890","-2.242794","53.387594","6","3","2","1","41428","2","0.8229166666666666","102","E08000003","5","0","6","30","3","4","4","5166","0","0","1","1","1","0","0","1","1","E01005290"
"201306F073104","375250","397780","-2.374382","53.476152","6","3","2","1","41405","7","0.2965277777777778","107","E08000006","3","57","1","30","1","4","3","57","0","0","1","1","1","0","0","1","1","E01005732"
"201306F074953","376050","398200","-2.362361","53.479965","6","2","2","1","41464","3","0.638888888888889","107","E08000006","3","57","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01005729"
"201306F075690","375700","397910","-2.367612","53.477342","6","3","2","1","41487","5","0.7465277777777778","107","E08000006","3","57","6","30","6","2","5","0","0","5","1","1","1","0","0","1","1","E01005605"
"201306F075820","374350","396940","-2.387873","53.468559","6","3","2","4","41491","2","0.5333333333333333","107","E08000006","3","57","3","50","0","-1","-1","0","0","0","1","1","2","0","0","1","1","E01005732"
"201306F076919","375960","398120","-2.363711","53.479242","6","3","1","1","41523","6","0.638888888888889","107","E08000006","3","57","6","30","3","4","6","0","2","0","1","1","1","0","0","1","2","E01005603"
"201306F076934","377230","398150","-2.344577","53.479568","6","3","2","1","41526","2","0.1041666666666667","107","E08000006","4","5230","6","30","3","4","6","0","0","0","4","1","2","0","0","1","2","E01005600"
"201306F076966","376120","398590","-2.361336","53.483473","6","3","2","1","41522","5","0.75","107","E08000006","4","5211","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01005729"
"201306F077119","371780","404160","-2.427239","53.533323","6","3","1","1","41526","2","0.6458333333333334","107","E08000006","6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","1","1","E01005659"
"201306F077284","372510","404240","-2.416233","53.534081","6","3","1","1","41535","4","0.6465277777777778","107","E08000006","6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01005703"
"201306F077438","376170","398260","-2.360557","53.480509","6","2","2","1","41529","5","0.8361111111111111","107","E08000006","3","57","6","30","3","4","6","0","0","0","4","2","2","4","0","1","1","E01005729"
"201306F077649","376400","398390","-2.357101","53.481688","6","3","2","1","41514","4","0.8506944444444445","107","E08000006","3","57","6","30","3","4","6","0","0","0","4","1","1","0","0","1","1","E01005603"
"201306F077673","377720","399820","-2.337313","53.4946","6","2","2","1","41519","2","0.6124999999999999","107","E08000006","6","0","6","20","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01005635"
"201306F077794","377210","398540","-2.344907","53.483073","6","2","2","1","41544","6","0.3402777777777777","107","E08000006","3","57","6","30","3","2","6","0","0","5","1","1","1","0","0","1","1","E01005599"
"201306F077850","377370","398910","-2.342522","53.486405","6","2","1","1","41546","1","0.1159722222222222","107","E08000006","5","0","6","30","3","4","6","0","0","0","4","1","1","0","0","1","1","E01005636"
"201306F078268","376550","398470","-2.354847","53.482414","6","3","2","1","41554","2","0.8493055555555555","107","E08000006","3","57","6","30","3","4","6","0","0","4","4","1","1","0","0","1","1","E01005638"
"201306F078486","378540","398360","-2.324852","53.481511","6","3","2","1","41563","4","0.6979166666666666","107","E08000006","3","576","1","40","1","4","6","0","0","0","1","1","2","0","0","1","1","E01005720"
"201306F078494","376320","398330","-2.358302","53.481145","6","3","2","1","41552","7","0.513888888888889","107","E08000006","3","57","6","30","6","4","6","0","0","0","1","1","1","0","0","1","1","E01005603"
"201306F078557","378140","398400","-2.330883","53.481854","6","3","1","1","41561","2","0.6493055555555556","107","E08000006","3","576","3","30","3","2","3","57","0","5","1","2","2","0","0","1","1","E01005599"
"201306F079445","377200","398540","-2.345057","53.483072","6","3","2","1","41566","7","0.2798611111111111","107","E08000006","3","57","6","30","6","2","6","0","0","5","4","1","2","0","0","1","2","E01005599"
"201306F079546","375870","398050","-2.365062","53.478608","6","3","2","1","41570","4","0.3472222222222223","107","E08000006","6","0","6","30","3","4","3","57","0","0","1","1","2","0","0","1","2","E01005603"
"201306J073192","384470","388470","-2.235004","53.392823","6","3","2","1","41404","6","0.01041666666666667","109","E08000007","3","560","6","30","3","4","5","0","0","0","4","5","2","0","0","1","1","E01005771"
"201306J074619","383970","387930","-2.242495","53.387954","6","2","1","1","41421","2","0.6145833333333334","109","E08000007","4","5166","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01005775"
"201306J076672","383930","388430","-2.243122","53.392447","6","3","2","2","41491","2","0.7118055555555555","109","E08000007","4","5166","6","30","6","4","6","0","0","0","1","1","2","0","0","1","1","E01005775"
"201306J076828","389290","391460","-2.162626","53.41982","6","3","2","1","41521","4","0.6666666666666666","109","E08000007","3","626","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01005916"
"201306J076871","385030","388640","-2.226591","53.394367","6","3","2","4","41521","4","0.9201388888888888","109","E08000007","3","34","3","40","0","-1","-1","0","0","0","4","1","1","0","0","1","1","E01005768"
"201306J077122","389300","391440","-2.162475","53.41964","6","3","2","2","41530","6","0.9187500000000001","109","E08000007","3","626","6","30","0","-1","-1","0","0","0","4","2","2","0","0","1","1","E01005916"
"201306J078101","389940","390820","-2.152825","53.41408","6","3","2","1","41530","6","0.5097222222222222","109","E08000007","3","560","6","30","3","4","6","0","1","8","1","1","1","0","0","1","1","E01005758"
"201306J078433","389240","390380","-2.163341","53.410111","6","3","2","1","41547","2","0.59375","109","E08000007","3","6","3","30","6","2","5","0","0","5","1","1","1","0","0","1","2","E01005758"
"201306J078520","389480","390240","-2.159726","53.408857","6","2","1","1","41561","2","0.6791666666666667","109","E08000007","5","0","6","20","3","4","5","0","0","0","1","1","2","0","0","1","1","E01005758"
"201306J078698","390430","390450","-2.145441","53.410763","6","3","4","4","41562","3","0.3229166666666667","109","E08000007","5","0","6","30","8","4","6","0","0","0","1","8","2","0","0","2","1","E01005870"
"201306J078794","385890","388700","-2.213661","53.39493","6","3","1","1","41569","3","0.3958333333333333","109","E08000007","6","0","6","30","3","4","3","560","0","0","1","1","2","0","0","1","1","E01005769"
